estado,estado_nome,profissao,grupo_ocupacional,escolaridade_dummy,escolaridade_label,salario_brl,media_nacional_grupo_brl_2024,rendimento_uf_2025_brl
PE,Pernambuco,Auxiliar de lavanderia,Ocupações elementares,0,Nao superior,1004.49,1454.0,1600.0
PE,Pernambuco,Auxiliar de limpeza,Ocupações elementares,0,Nao superior,1004.49,1454.0,1600.0
PE,Pernambuco,Camareira,Ocupações elementares,0,Nao superior,1004.49,1454.0,1600.0
PE,Pernambuco,Embalador,Ocupações elementares,0,Nao superior,1004.49,1454.0,1600.0
PE,Pernambuco,Jardineiro,Ocupações elementares,0,Nao superior,1004.49,1454.0,1600.0
PE,Pernambuco,Lavador de carros,Ocupações elementares,0,Nao superior,1004.49,1454.0,1600.0
PE,Pernambuco,Porteiro,Ocupações elementares,0,Nao superior,1004.49,1454.0,1600.0
PE,Pernambuco,Servente de obras,Ocupações elementares,0,Nao superior,1004.49,1454.0,1600.0
PE,Pernambuco,Zelador,Ocupações elementares,0,Nao superior,1004.49,1454.0,1600.0
PE,Pernambuco,Auxiliar de produção,Operadores de instalações e máquinas e montadores,0,Nao superior,1835.58,2657.0,1600.0
PE,Pernambuco,Motorista,Operadores de instalações e máquinas e montadores,0,Nao superior,1835.58,2657.0,1600.0
PE,Pernambuco,Motorista de caminhão,Operadores de instalações e máquinas e montadores,0,Nao superior,1835.58,2657.0,1600.0
PE,Pernambuco,Motorista de ônibus,Operadores de instalações e máquinas e montadores,0,Nao superior,1835.58,2657.0,1600.0
PE,Pernambuco,Operador de colheitadeira,Operadores de instalações e máquinas e montadores,0,Nao superior,1835.58,2657.0,1600.0
PE,Pernambuco,Operador de empilhadeira,Operadores de instalações e máquinas e montadores,0,Nao superior,1835.58,2657.0,1600.0
PE,Pernambuco,Operador de máquina,Operadores de instalações e máquinas e montadores,0,Nao superior,1835.58,2657.0,1600.0
PE,Pernambuco,Operador de máquinas agrícolas,Operadores de instalações e máquinas e montadores,0,Nao superior,1835.58,2657.0,1600.0
PE,Pernambuco,Operador logístico,Operadores de instalações e máquinas e montadores,0,Nao superior,1835.58,2657.0,1600.0
PE,Pernambuco,Tratorista,Operadores de instalações e máquinas e montadores,0,Nao superior,1835.58,2657.0,1600.0
PE,Pernambuco,Auxiliar administrativo,Trabalhadores de apoio administrativo,0,Nao superior,1697.41,2457.0,1600.0
PE,Pernambuco,Auxiliar de almoxarifado,Trabalhadores de apoio administrativo,0,Nao superior,1697.41,2457.0,1600.0
PE,Pernambuco,Auxiliar de escritório,Trabalhadores de apoio administrativo,0,Nao superior,1697.41,2457.0,1600.0
PE,Pernambuco,Conferente,Trabalhadores de apoio administrativo,0,Nao superior,1697.41,2457.0,1600.0
PE,Pernambuco,Despachante de mercadorias,Trabalhadores de apoio administrativo,0,Nao superior,1697.41,2457.0,1600.0
PE,Pernambuco,Estoquista,Trabalhadores de apoio administrativo,0,Nao superior,1697.41,2457.0,1600.0
PE,Pernambuco,Mensageiro,Trabalhadores de apoio administrativo,0,Nao superior,1697.41,2457.0,1600.0
PE,Pernambuco,Monitor escolar,Trabalhadores de apoio administrativo,0,Nao superior,1697.41,2457.0,1600.0
PE,Pernambuco,Recepcionista,Trabalhadores de apoio administrativo,0,Nao superior,1697.41,2457.0,1600.0
PE,Pernambuco,Repositor,Trabalhadores de apoio administrativo,0,Nao superior,1697.41,2457.0,1600.0
PE,Pernambuco,Separador de pedidos,Trabalhadores de apoio administrativo,0,Nao superior,1697.41,2457.0,1600.0
PE,Pernambuco,Assistente de vendas,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1653.2,2393.0,1600.0
PE,Pernambuco,Atendente de loja,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1653.2,2393.0,1600.0
PE,Pernambuco,Auxiliar de cozinha,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1653.2,2393.0,1600.0
PE,Pernambuco,Auxiliar de padaria,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1653.2,2393.0,1600.0
PE,Pernambuco,Açougueiro,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1653.2,2393.0,1600.0
PE,Pernambuco,Babá,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1653.2,2393.0,1600.0
PE,Pernambuco,Banhista de pet shop,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1653.2,2393.0,1600.0
PE,Pernambuco,Barbeiro,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1653.2,2393.0,1600.0
PE,Pernambuco,Bartender,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1653.2,2393.0,1600.0
PE,Pernambuco,Cabeleireiro,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1653.2,2393.0,1600.0
PE,Pernambuco,Caixa,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1653.2,2393.0,1600.0
PE,Pernambuco,Chapeiro,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1653.2,2393.0,1600.0
PE,Pernambuco,Cobrador,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1653.2,2393.0,1600.0
PE,Pernambuco,Cobrador de ônibus,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1653.2,2393.0,1600.0
PE,Pernambuco,Confeiteiro,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1653.2,2393.0,1600.0
PE,Pernambuco,Costureira,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1653.2,2393.0,1600.0
PE,Pernambuco,Cozinheiro,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1653.2,2393.0,1600.0
PE,Pernambuco,Cuidador de idosos,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1653.2,2393.0,1600.0
PE,Pernambuco,Cuidador infantil,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1653.2,2393.0,1600.0
PE,Pernambuco,Demonstrador de produtos,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1653.2,2393.0,1600.0
PE,Pernambuco,Doceiro,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1653.2,2393.0,1600.0
PE,Pernambuco,Entregador,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1653.2,2393.0,1600.0
PE,Pernambuco,Feirante,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1653.2,2393.0,1600.0
PE,Pernambuco,Frentista,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1653.2,2393.0,1600.0
PE,Pernambuco,Garçom,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1653.2,2393.0,1600.0
PE,Pernambuco,Manicure,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1653.2,2393.0,1600.0
PE,Pernambuco,Maquiador,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1653.2,2393.0,1600.0
PE,Pernambuco,Motoboy,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1653.2,2393.0,1600.0
PE,Pernambuco,Operador de caixa,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1653.2,2393.0,1600.0
PE,Pernambuco,Operador de telemarketing ativo,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1653.2,2393.0,1600.0
PE,Pernambuco,Operador de telemarketing receptivo,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1653.2,2393.0,1600.0
PE,Pernambuco,Padeiro,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1653.2,2393.0,1600.0
PE,Pernambuco,Pizzaiolo,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1653.2,2393.0,1600.0
PE,Pernambuco,Promotor de vendas,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1653.2,2393.0,1600.0
PE,Pernambuco,Recreador,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1653.2,2393.0,1600.0
PE,Pernambuco,Sorveteiro,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1653.2,2393.0,1600.0
PE,Pernambuco,Sushiman,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1653.2,2393.0,1600.0
PE,Pernambuco,Telemarketing,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1653.2,2393.0,1600.0
PE,Pernambuco,Tosador de animais,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1653.2,2393.0,1600.0
PE,Pernambuco,Vendedor,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1653.2,2393.0,1600.0
PE,Pernambuco,Vendedor ambulante,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1653.2,2393.0,1600.0
PE,Pernambuco,Vigilante,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1653.2,2393.0,1600.0
PE,Pernambuco,Agricultor,"Trabalhadores qualificados da agropecuária, florestais, da caça e da pesca",0,Nao superior,1554.4,2250.0,1600.0
PE,Pernambuco,Artesão,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,1638.0,2371.0,1600.0
PE,Pernambuco,Auxiliar de eletricista,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,1638.0,2371.0,1600.0
PE,Pernambuco,Auxiliar de encanador,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,1638.0,2371.0,1600.0
PE,Pernambuco,Auxiliar de mecânico,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,1638.0,2371.0,1600.0
PE,Pernambuco,Azulejista,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,1638.0,2371.0,1600.0
PE,Pernambuco,Borracheiro,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,1638.0,2371.0,1600.0
PE,Pernambuco,Carpinteiro,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,1638.0,2371.0,1600.0
PE,Pernambuco,Eletricista,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,1638.0,2371.0,1600.0
PE,Pernambuco,Encanador,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,1638.0,2371.0,1600.0
PE,Pernambuco,Funileiro,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,1638.0,2371.0,1600.0
PE,Pernambuco,Gesseiro,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,1638.0,2371.0,1600.0
PE,Pernambuco,Instalador de ar-condicionado,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,1638.0,2371.0,1600.0
PE,Pernambuco,Lubrificador automotivo,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,1638.0,2371.0,1600.0
PE,Pernambuco,Marceneiro,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,1638.0,2371.0,1600.0
PE,Pernambuco,Mecânico,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,1638.0,2371.0,1600.0
PE,Pernambuco,Montador de móveis,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,1638.0,2371.0,1600.0
PE,Pernambuco,Pedreiro,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,1638.0,2371.0,1600.0
PE,Pernambuco,Pintor,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,1638.0,2371.0,1600.0
PE,Pernambuco,Sapateiro,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,1638.0,2371.0,1600.0
PE,Pernambuco,Serralheiro,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,1638.0,2371.0,1600.0
PE,Pernambuco,Soldador,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,1638.0,2371.0,1600.0
PE,Pernambuco,Tapeceiro,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,1638.0,2371.0,1600.0
PE,Pernambuco,Vidraceiro,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,1638.0,2371.0,1600.0
PE,Pernambuco,Técnico de manutenção,Técnicos e profissionais de nível médio,0,Nao superior,2865.63,4148.0,1600.0
PE,Pernambuco,Técnico em informática,Técnicos e profissionais de nível médio,0,Nao superior,2865.63,4148.0,1600.0
PE,Pernambuco,Administrador,Diretores e gerentes,1,Superior,6024.87,8721.0,1600.0
PE,Pernambuco,Analista financeiro,Diretores e gerentes,1,Superior,6024.87,8721.0,1600.0
PE,Pernambuco,Consultor empresarial,Diretores e gerentes,1,Superior,6024.87,8721.0,1600.0
PE,Pernambuco,Controller,Diretores e gerentes,1,Superior,6024.87,8721.0,1600.0
PE,Pernambuco,Diretor de arte,Diretores e gerentes,1,Superior,6024.87,8721.0,1600.0
PE,Pernambuco,Oficial das forças armadas,"Membros das forças armadas, policiais e bombeiros militares",1,Superior,4662.52,6749.0,1600.0
PE,Pernambuco,Advogado,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Analista de dados,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Analista de sistemas,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Anestesista,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Antropólogo,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Arqueólogo,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Arquiteto,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Arquivista,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Assistente social,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Astrônomo,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Atuário,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Auditor fiscal,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Bibliotecário,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Biomédico,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Biólogo,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Cardiologista,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Cientista da computação,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Cientista de dados,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Cientista político,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Cirurgião geral,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Cirurgião-dentista bucomaxilofacial,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Contador,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Corretor de imóveis especializado em avaliação pericial,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Defensor público,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Delegado,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Dentista,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Dermatologista,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Desenvolvedor de software,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Designer de interiores,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Designer de produto,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Designer gráfico,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Diplomata,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Economista,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Enfermeiro,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Engenheiro aeroespacial,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Engenheiro agrônomo,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Engenheiro ambiental,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Engenheiro biomédico,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Engenheiro cartógrafo,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Engenheiro civil,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Engenheiro de alimentos,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Engenheiro de materiais,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Engenheiro de petróleo,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Engenheiro de produção,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Engenheiro de software,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Engenheiro elétrico,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Engenheiro florestal,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Engenheiro mecânico,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Engenheiro químico,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Epidemiologista,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Especialista em cibersegurança,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Estatístico,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Farmacêutico,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Fisioterapeuta,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Fonoaudiólogo,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Físico,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Geógrafo,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Geólogo,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Ginecologista,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Historiador,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Jornalista,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Juiz,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Matemático,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Meteorologista,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Museólogo,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Médico,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Médico veterinário sanitarista,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Neurologista,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Nutricionista,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Obstetra,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Oceanógrafo,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Odontopediatra,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Ortodontista,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Pedagogo,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Pediatra,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Perito contábil,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Produtor audiovisual,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Professor de educação física,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Professor universitário,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Profissional de relações internacionais,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Promotor de justiça,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Psicólogo,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Psiquiatra,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Publicitário,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Químico,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Radiologista,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Relações públicas,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Sanitarista,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Sociólogo,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Terapeuta ocupacional,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Tradutor,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Urbanista,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Veterinário,Profissionais das ciências e intelectuais,1,Superior,4530.57,6558.0,1600.0
PE,Pernambuco,Secretário executivo,Técnicos e profissionais de nível médio,1,Superior,2865.63,4148.0,1600.0
PR,Paraná,Agente de portaria,Ocupações elementares,0,Nao superior,1734.0,1454.0,2762.0
PR,Paraná,Ajudante de carga e descarga,Ocupações elementares,0,Nao superior,1734.0,1454.0,2762.0
PR,Paraná,Auxiliar de lavanderia,Ocupações elementares,0,Nao superior,1734.0,1454.0,2762.0
PR,Paraná,Auxiliar de limpeza,Ocupações elementares,0,Nao superior,1734.0,1454.0,2762.0
PR,Paraná,Camareira,Ocupações elementares,0,Nao superior,1734.0,1454.0,2762.0
PR,Paraná,Embalador,Ocupações elementares,0,Nao superior,1734.0,1454.0,2762.0
PR,Paraná,Jardineiro,Ocupações elementares,0,Nao superior,1734.0,1454.0,2762.0
PR,Paraná,Lavador de carros,Ocupações elementares,0,Nao superior,1734.0,1454.0,2762.0
PR,Paraná,Porteiro,Ocupações elementares,0,Nao superior,1734.0,1454.0,2762.0
PR,Paraná,Servente de obras,Ocupações elementares,0,Nao superior,1734.0,1454.0,2762.0
PR,Paraná,Zelador,Ocupações elementares,0,Nao superior,1734.0,1454.0,2762.0
PR,Paraná,Auxiliar de produção,Operadores de instalações e máquinas e montadores,0,Nao superior,3168.67,2657.0,2762.0
PR,Paraná,Motorista,Operadores de instalações e máquinas e montadores,0,Nao superior,3168.67,2657.0,2762.0
PR,Paraná,Motorista de caminhão,Operadores de instalações e máquinas e montadores,0,Nao superior,3168.67,2657.0,2762.0
PR,Paraná,Motorista de ônibus,Operadores de instalações e máquinas e montadores,0,Nao superior,3168.67,2657.0,2762.0
PR,Paraná,Operador de colheitadeira,Operadores de instalações e máquinas e montadores,0,Nao superior,3168.67,2657.0,2762.0
PR,Paraná,Operador de empilhadeira,Operadores de instalações e máquinas e montadores,0,Nao superior,3168.67,2657.0,2762.0
PR,Paraná,Operador de máquina,Operadores de instalações e máquinas e montadores,0,Nao superior,3168.67,2657.0,2762.0
PR,Paraná,Operador de máquinas agrícolas,Operadores de instalações e máquinas e montadores,0,Nao superior,3168.67,2657.0,2762.0
PR,Paraná,Operador logístico,Operadores de instalações e máquinas e montadores,0,Nao superior,3168.67,2657.0,2762.0
PR,Paraná,Tratorista,Operadores de instalações e máquinas e montadores,0,Nao superior,3168.67,2657.0,2762.0
PR,Paraná,Auxiliar administrativo,Trabalhadores de apoio administrativo,0,Nao superior,2930.15,2457.0,2762.0
PR,Paraná,Auxiliar de almoxarifado,Trabalhadores de apoio administrativo,0,Nao superior,2930.15,2457.0,2762.0
PR,Paraná,Auxiliar de escritório,Trabalhadores de apoio administrativo,0,Nao superior,2930.15,2457.0,2762.0
PR,Paraná,Conferente,Trabalhadores de apoio administrativo,0,Nao superior,2930.15,2457.0,2762.0
PR,Paraná,Despachante de mercadorias,Trabalhadores de apoio administrativo,0,Nao superior,2930.15,2457.0,2762.0
PR,Paraná,Estoquista,Trabalhadores de apoio administrativo,0,Nao superior,2930.15,2457.0,2762.0
PR,Paraná,Mensageiro,Trabalhadores de apoio administrativo,0,Nao superior,2930.15,2457.0,2762.0
PR,Paraná,Monitor escolar,Trabalhadores de apoio administrativo,0,Nao superior,2930.15,2457.0,2762.0
PR,Paraná,Recepcionista,Trabalhadores de apoio administrativo,0,Nao superior,2930.15,2457.0,2762.0
PR,Paraná,Repositor,Trabalhadores de apoio administrativo,0,Nao superior,2930.15,2457.0,2762.0
PR,Paraná,Separador de pedidos,Trabalhadores de apoio administrativo,0,Nao superior,2930.15,2457.0,2762.0
PR,Paraná,Assistente de vendas,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,2853.83,2393.0,2762.0
